danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,audio_features,2xnoPV3NLescauc0ZJ1MDZ,spotify:track:2xnoPV3NLescauc0ZJ1MDZ,https://api.spotify.com/v1/tracks/2xnoPV3NLescauc0ZJ1MDZ,https://api.spotify.com/v1/audio-analysis/2xnoPV3NLescauc0ZJ1MDZ,237267,4
0.583,0.817,9,-5.146,0,0.099,0.118,0.0,0.338,0.437,105.935,audio_features,0fZRNhPJ4AGmwY7rkpdbqK,spotify:track:0fZRNhPJ4AGmwY7rkpdbqK,https://api.spotify.com/v1/tracks/0fZRNhPJ4AGmwY7rkpdbqK,https://api.spotify.com/v1/audio-analysis/0fZRNhPJ4AGmwY7rkpdbqK,246381,4
0.825,0.69,10,-4.252,0,0.226,0.589,0.0,0.413,0.516,94.194,audio_features,59PYgzOiOjGDzjDT5N5oOX,spotify:track:59PYgzOiOjGDzjDT5N5oOX,https://api.spotify.com/v1/tracks/59PYgzOiOjGDzjDT5N5oOX,https://api.spotify.com/v1/audio-analysis/59PYgzOiOjGDzjDT5N5oOX,327467,4
0.89,0.513,1,-5.996,1,0.154,0.0706,0.0,0.102,0.61,136.02,audio_features,6woeVu3fVMflqen1t4N6pg,spotify:track:6woeVu3fVMflqen1t4N6pg,https://api.spotify.com/v1/tracks/6woeVu3fVMflqen1t4N6pg,https://api.spotify.com/v1/audio-analysis/6woeVu3fVMflqen1t4N6pg,114133,4
0.635,0.667,6,-5.392,1,0.0253,0.207,0.0,0.108,0.261,96.003,audio_features,7pcTLUekZJQnzDOUDuExVJ,spotify:track:7pcTLUekZJQnzDOUDuExVJ,https://api.spotify.com/v1/tracks/7pcTLUekZJQnzDOUDuExVJ,https://api.spotify.com/v1/audio-analysis/7pcTLUekZJQnzDOUDuExVJ,289335,4
0.593,0.945,8,-3.408,1,0.126,0.00174,0.0,0.923,0.674,110.023,audio_features,3wyrhwPpV8uhMMEms4vG3X,spotify:track:3wyrhwPpV8uhMMEms4vG3X,https://api.spotify.com/v1/tracks/3wyrhwPpV8uhMMEms4vG3X,https://api.spotify.com/v1/audio-analysis/3wyrhwPpV8uhMMEms4vG3X,231860,4
0.534,0.598,5,-8.459,0,0.0295,0.000395,2.35e-06,0.141,0.297,118.03,audio_features,6UwGOeKFZ6rX2Wooejvjbf,spotify:track:6UwGOeKFZ6rX2Wooejvjbf,https://api.spotify.com/v1/tracks/6UwGOeKFZ6rX2Wooejvjbf,https://api.spotify.com/v1/audio-analysis/6UwGOeKFZ6rX2Wooejvjbf,269632,4
0.635,0.667,6,-5.392,1,0.0253,0.207,0.0,0.108,0.261,96.003,audio_features,7pcTLUekZJQnzDOUDuExVJ,spotify:track:7pcTLUekZJQnzDOUDuExVJ,https://api.spotify.com/v1/tracks/7pcTLUekZJQnzDOUDuExVJ,https://api.spotify.com/v1/audio-analysis/7pcTLUekZJQnzDOUDuExVJ,289335,4
0.842,0.777,6,-3.869,0,0.226,0.209,8.67e-06,0.229,0.751,120.081,audio_features,2ReO7imlVVOWilF2W0pZKd,spotify:track:2ReO7imlVVOWilF2W0pZKd,https://api.spotify.com/v1/tracks/2ReO7imlVVOWilF2W0pZKd,https://api.spotify.com/v1/audio-analysis/2ReO7imlVVOWilF2W0pZKd,206787,4
0.89,0.513,1,-5.996,1,0.154,0.0706,0.0,0.102,0.61,136.02,audio_features,6woeVu3fVMflqen1t4N6pg,spotify:track:6woeVu3fVMflqen1t4N6pg,https://api.spotify.com/v1/tracks/6woeVu3fVMflqen1t4N6pg,https://api.spotify.com/v1/audio-analysis/6woeVu3fVMflqen1t4N6pg,114133,4
0.581,0.691,1,-4.906,0,0.0291,0.716,0.0,0.0856,0.291,131.981,audio_features,5wRohWNczheyXhdKoOHE7x,spotify:track:5wRohWNczheyXhdKoOHE7x,https://api.spotify.com/v1/tracks/5wRohWNczheyXhdKoOHE7x,https://api.spotify.com/v1/audio-analysis/5wRohWNczheyXhdKoOHE7x,245893,4
0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,audio_features,2gam98EZKrF9XuOkU13ApN,spotify:track:2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4
0.69,0.843,1,-2.949,1,0.0534,0.0167,0.0,0.346,0.428,135.01,audio_features,3dI59jLoFMjMAyUAyRZnkE,spotify:track:3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/tracks/3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/audio-analysis/3dI59jLoFMjMAyUAyRZnkE,220178,4
0.395,0.472,3,-6.5,0,0.0392,0.312,0.0,0.0687,0.188,123.223,audio_features,0TO27j4dtq5suhcyMsmZlb,spotify:track:0TO27j4dtq5suhcyMsmZlb,https://api.spotify.com/v1/tracks/0TO27j4dtq5suhcyMsmZlb,https://api.spotify.com/v1/audio-analysis/0TO27j4dtq5suhcyMsmZlb,291253,4
0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,audio_features,5fXslGZPI5Cco6PKHzlSL3,spotify:track:5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/tracks/5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/audio-analysis/5fXslGZPI5Cco6PKHzlSL3,188606,4
0.801,0.889,9,-3.202,1,0.0751,0.0952,0.0,0.0442,0.926,135.944,audio_features,7k4AefFWsGcW30aw1U4Giy,spotify:track:7k4AefFWsGcW30aw1U4Giy,https://api.spotify.com/v1/tracks/7k4AefFWsGcW30aw1U4Giy,https://api.spotify.com/v1/audio-analysis/7k4AefFWsGcW30aw1U4Giy,131507,4
0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,audio_features,2M9ULmQwTaTGmAdXaXpfz5,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/audio-analysis/2M9ULmQwTaTGmAdXaXpfz5,211160,4
0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,audio_features,2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,179120,4
0.898,0.687,0,-5.449,1,0.13,0.141,0.014,0.148,0.687,115.048,audio_features,7Lqjg5nVnve63m9fO1o8IJ,spotify:track:7Lqjg5nVnve63m9fO1o8IJ,https://api.spotify.com/v1/tracks/7Lqjg5nVnve63m9fO1o8IJ,https://api.spotify.com/v1/audio-analysis/7Lqjg5nVnve63m9fO1o8IJ,279641,4
0.403,0.356,10,-7.547,1,0.0298,0.382,0.0,0.148,0.151,171.454,audio_features,1x3W8RZxW94lrVGhP95qA6,spotify:track:1x3W8RZxW94lrVGhP95qA6,https://api.spotify.com/v1/tracks/1x3W8RZxW94lrVGhP95qA6,https://api.spotify.com/v1/audio-analysis/1x3W8RZxW94lrVGhP95qA6,190760,3
0.672,0.957,7,-4.272,1,0.0485,0.197,0.000481,0.386,0.895,160.005,audio_features,6gEOM9IEBzvTdbwNrSkBdC,spotify:track:6gEOM9IEBzvTdbwNrSkBdC,https://api.spotify.com/v1/tracks/6gEOM9IEBzvTdbwNrSkBdC,https://api.spotify.com/v1/audio-analysis/6gEOM9IEBzvTdbwNrSkBdC,204938,4
0.805,0.716,0,-4.498,1,0.039,0.527,0.0,0.247,0.905,124.833,audio_features,4y0n8xKuEKE0J2sThzswhg,spotify:track:4y0n8xKuEKE0J2sThzswhg,https://api.spotify.com/v1/tracks/4y0n8xKuEKE0J2sThzswhg,https://api.spotify.com/v1/audio-analysis/4y0n8xKuEKE0J2sThzswhg,204453,3
0.7,0.577,7,-5.328,0,0.03,0.72,0.0,0.109,0.779,104.872,audio_features,7xieYsBWfr40oRdWd9xDQM,spotify:track:7xieYsBWfr40oRdWd9xDQM,https://api.spotify.com/v1/tracks/7xieYsBWfr40oRdWd9xDQM,https://api.spotify.com/v1/audio-analysis/7xieYsBWfr40oRdWd9xDQM,203069,3
0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,audio_features,0G21yYKMZoHa30cYVi1iA8,spotify:track:0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/tracks/0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/audio-analysis/0G21yYKMZoHa30cYVi1iA8,273480,4
0.513,0.479,1,-9.472,1,0.0818,0.828,0.0,0.101,0.231,134.955,audio_features,6iL6biUcCh4CQjrINvyjqd,spotify:track:6iL6biUcCh4CQjrINvyjqd,https://api.spotify.com/v1/tracks/6iL6biUcCh4CQjrINvyjqd,https://api.spotify.com/v1/audio-analysis/6iL6biUcCh4CQjrINvyjqd,307986,3
0.827,0.814,11,-4.335,0,0.0631,0.109,0.000135,0.241,0.506,91.996,audio_features,6PLihys6LLwbCI9GRByWZ0,spotify:track:6PLihys6LLwbCI9GRByWZ0,https://api.spotify.com/v1/tracks/6PLihys6LLwbCI9GRByWZ0,https://api.spotify.com/v1/audio-analysis/6PLihys6LLwbCI9GRByWZ0,184760,4
0.612,0.78,1,-5.123,0,0.0814,0.0781,0.0,0.0593,0.554,92.059,audio_features,7HPM13Xek5XoRWxRzHfvkB,spotify:track:7HPM13Xek5XoRWxRzHfvkB,https://api.spotify.com/v1/tracks/7HPM13Xek5XoRWxRzHfvkB,https://api.spotify.com/v1/audio-analysis/7HPM13Xek5XoRWxRzHfvkB,273273,4
0.692,0.408,7,-8.02,0,0.0693,0.559,0.0,0.11,0.329,144.005,audio_features,56i4PuApPOoMOT5R1Wx4ZI,spotify:track:56i4PuApPOoMOT5R1Wx4ZI,https://api.spotify.com/v1/tracks/56i4PuApPOoMOT5R1Wx4ZI,https://api.spotify.com/v1/audio-analysis/56i4PuApPOoMOT5R1Wx4ZI,241343,4
0.66,0.787,1,-4.592,0,0.032,0.00257,0.0,0.323,0.199,142.018,audio_features,6juLaduD4STCUDWT0AYun4,spotify:track:6juLaduD4STCUDWT0AYun4,https://api.spotify.com/v1/tracks/6juLaduD4STCUDWT0AYun4,https://api.spotify.com/v1/audio-analysis/6juLaduD4STCUDWT0AYun4,217088,4
0.729,0.905,6,-5.616,0,0.137,0.263,5.98e-05,0.471,0.847,149.914,audio_features,3keSiy4SjC6qx8ixqT33p1,spotify:track:3keSiy4SjC6qx8ixqT33p1,https://api.spotify.com/v1/tracks/3keSiy4SjC6qx8ixqT33p1,https://api.spotify.com/v1/audio-analysis/3keSiy4SjC6qx8ixqT33p1,239172,4
0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,audio_features,5jnxxpX2834SB6LJ0S73Uz,spotify:track:5jnxxpX2834SB6LJ0S73Uz,https://api.spotify.com/v1/tracks/5jnxxpX2834SB6LJ0S73Uz,https://api.spotify.com/v1/audio-analysis/5jnxxpX2834SB6LJ0S73Uz,299333,4
0.756,0.689,10,-3.87,0,0.0648,0.327,0.0,0.0586,0.782,162.006,audio_features,2QAwkI8L0UVBpjHJ6PwBzn,spotify:track:2QAwkI8L0UVBpjHJ6PwBzn,https://api.spotify.com/v1/tracks/2QAwkI8L0UVBpjHJ6PwBzn,https://api.spotify.com/v1/audio-analysis/2QAwkI8L0UVBpjHJ6PwBzn,213312,4
0.732,0.899,0,-4.237,1,0.143,0.00496,4.64e-05,0.372,0.759,127.091,audio_features,1uXbwHHfgsXcUKfSZw5ZJ0,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,236093,4
0.706,0.527,5,-8.706,0,0.0269,0.139,0.000169,0.112,0.144,103.008,audio_features,7q0XU83dlXOzoAor3sulOM,spotify:track:7q0XU83dlXOzoAor3sulOM,https://api.spotify.com/v1/tracks/7q0XU83dlXOzoAor3sulOM,https://api.spotify.com/v1/audio-analysis/7q0XU83dlXOzoAor3sulOM,244724,4
0.815,0.571,2,-8.957,1,0.118,0.0598,0.0,0.127,0.622,90.031,audio_features,2in4zeibWlPhIk0FVRWJzF,spotify:track:2in4zeibWlPhIk0FVRWJzF,https://api.spotify.com/v1/tracks/2in4zeibWlPhIk0FVRWJzF,https://api.spotify.com/v1/audio-analysis/2in4zeibWlPhIk0FVRWJzF,133333,4
0.603,0.804,0,-4.253,1,0.198,0.362,0.0,0.743,0.682,153.883,audio_features,3RbXsVQr4jeTxvT35Hssq3,spotify:track:3RbXsVQr4jeTxvT35Hssq3,https://api.spotify.com/v1/tracks/3RbXsVQr4jeTxvT35Hssq3,https://api.spotify.com/v1/audio-analysis/3RbXsVQr4jeTxvT35Hssq3,159780,4
0.774,0.603,3,-4.424,1,0.0409,0.455,0.0,0.0901,0.759,97.58,audio_features,0ehx1p1HMn7NMKisZaO9oL,spotify:track:0ehx1p1HMn7NMKisZaO9oL,https://api.spotify.com/v1/tracks/0ehx1p1HMn7NMKisZaO9oL,https://api.spotify.com/v1/audio-analysis/0ehx1p1HMn7NMKisZaO9oL,261973,3
0.469,0.884,8,-5.502,1,0.127,0.0422,2.32e-05,0.343,0.56,92.892,audio_features,52x0lZe4SxVOtrfcJMeCYQ,spotify:track:52x0lZe4SxVOtrfcJMeCYQ,https://api.spotify.com/v1/tracks/52x0lZe4SxVOtrfcJMeCYQ,https://api.spotify.com/v1/audio-analysis/52x0lZe4SxVOtrfcJMeCYQ,142000,4
0.644,0.57,9,-6.994,1,0.052,0.484,0.0,0.299,0.527,113.945,audio_features,2mCF8L0brIs88eH6Kf2h9p,spotify:track:2mCF8L0brIs88eH6Kf2h9p,https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p,https://api.spotify.com/v1/audio-analysis/2mCF8L0brIs88eH6Kf2h9p,212424,4
0.759,0.536,9,-6.663,0,0.173,0.821,4.57e-06,0.107,0.439,119.883,audio_features,2OWVCFTolecLiGZPquvWvT,spotify:track:2OWVCFTolecLiGZPquvWvT,https://api.spotify.com/v1/tracks/2OWVCFTolecLiGZPquvWvT,https://api.spotify.com/v1/audio-analysis/2OWVCFTolecLiGZPquvWvT,208080,4
0.786,0.881,1,-2.775,0,0.0542,0.228,0.0,0.345,0.96,103.994,audio_features,7nmLDzwi40HSUlygUhENjJ,spotify:track:7nmLDzwi40HSUlygUhENjJ,https://api.spotify.com/v1/tracks/7nmLDzwi40HSUlygUhENjJ,https://api.spotify.com/v1/audio-analysis/7nmLDzwi40HSUlygUhENjJ,264808,4
0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,audio_features,6VObnIkLVruX4UVyxWhlqm,spotify:track:6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/tracks/6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/audio-analysis/6VObnIkLVruX4UVyxWhlqm,286480,4
0.531,0.834,2,-3.944,1,0.052,0.277,0.0,0.131,0.526,142.026,audio_features,1iRvhKiXRElIH2Uf4gd95P,spotify:track:1iRvhKiXRElIH2Uf4gd95P,https://api.spotify.com/v1/tracks/1iRvhKiXRElIH2Uf4gd95P,https://api.spotify.com/v1/audio-analysis/1iRvhKiXRElIH2Uf4gd95P,247640,4
0.789,0.767,9,-4.612,0,0.0715,0.00812,0.000348,0.101,0.637,99.957,audio_features,4SfMmEN0qSBQxgjlavdoZA,spotify:track:4SfMmEN0qSBQxgjlavdoZA,https://api.spotify.com/v1/tracks/4SfMmEN0qSBQxgjlavdoZA,https://api.spotify.com/v1/audio-analysis/4SfMmEN0qSBQxgjlavdoZA,167311,4
0.829,0.717,0,-3.812,1,0.0606,0.00111,0.597,0.0821,0.474,127.975,audio_features,4awO7iB32DxZeSbkdHiJIm,spotify:track:4awO7iB32DxZeSbkdHiJIm,https://api.spotify.com/v1/tracks/4awO7iB32DxZeSbkdHiJIm,https://api.spotify.com/v1/audio-analysis/4awO7iB32DxZeSbkdHiJIm,129289,4
0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,0.531,180.034,audio_features,7x4ASXYEKfQBCewcZhK776,spotify:track:7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/tracks/7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/audio-analysis/7x4ASXYEKfQBCewcZhK776,189653,4
0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,audio_features,1r1fPuhj9H4VdXr7OK6FL5,spotify:track:1r1fPuhj9H4VdXr7OK6FL5,https://api.spotify.com/v1/tracks/1r1fPuhj9H4VdXr7OK6FL5,https://api.spotify.com/v1/audio-analysis/1r1fPuhj9H4VdXr7OK6FL5,205400,4
0.887,0.767,9,-4.311,1,0.295,0.38,0.0,0.0527,0.607,97.437,audio_features,2AP7m2dBb8ULTx4Gc1rdMc,spotify:track:2AP7m2dBb8ULTx4Gc1rdMc,https://api.spotify.com/v1/tracks/2AP7m2dBb8ULTx4Gc1rdMc,https://api.spotify.com/v1/audio-analysis/2AP7m2dBb8ULTx4Gc1rdMc,285760,4
0.503,0.454,8,-9.377,1,0.0293,0.106,0.0,0.0986,0.417,102.144,audio_features,52HVk5Cw67IQ3OJaOCMsit,spotify:track:52HVk5Cw67IQ3OJaOCMsit,https://api.spotify.com/v1/tracks/52HVk5Cw67IQ3OJaOCMsit,https://api.spotify.com/v1/audio-analysis/52HVk5Cw67IQ3OJaOCMsit,249880,4
0.827,0.795,5,-10.547,1,0.0383,0.327,0.0,0.0826,0.967,133.034,audio_features,2wYF254D9lQwq2L3biJoFv,spotify:track:2wYF254D9lQwq2L3biJoFv,https://api.spotify.com/v1/tracks/2wYF254D9lQwq2L3biJoFv,https://api.spotify.com/v1/audio-analysis/2wYF254D9lQwq2L3biJoFv,199797,4
0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,audio_features,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4
0.756,0.49,2,-14.371,1,0.301,0.0581,0.000244,0.302,0.425,145.983,audio_features,1bEdSCK88bXBT7BnANBssU,spotify:track:1bEdSCK88bXBT7BnANBssU,https://api.spotify.com/v1/tracks/1bEdSCK88bXBT7BnANBssU,https://api.spotify.com/v1/audio-analysis/1bEdSCK88bXBT7BnANBssU,218096,4
0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,audio_features,3rmo8F54jFF8OgYsqTxm5d,spotify:track:3rmo8F54jFF8OgYsqTxm5d,https://api.spotify.com/v1/tracks/3rmo8F54jFF8OgYsqTxm5d,https://api.spotify.com/v1/audio-analysis/3rmo8F54jFF8OgYsqTxm5d,230747,4
0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,audio_features,1jF7IL57ayN4Ity3jQqGu0,spotify:track:1jF7IL57ayN4Ity3jQqGu0,https://api.spotify.com/v1/tracks/1jF7IL57ayN4Ity3jQqGu0,https://api.spotify.com/v1/audio-analysis/1jF7IL57ayN4Ity3jQqGu0,247907,4
0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,audio_features,52xJxFP6TqMuO4Yt0eOkMz,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/tracks/52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/audio-analysis/52xJxFP6TqMuO4Yt0eOkMz,216120,4
0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,audio_features,7wMq5n8mYSKlQIGECKUgTX,spotify:track:7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/tracks/7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/audio-analysis/7wMq5n8mYSKlQIGECKUgTX,202533,4
0.843,0.39,2,-7.899,1,0.0846,0.178,0.0,0.137,0.495,129.972,audio_features,51Fjme0JiitpyXKuyQiCDo,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,160627,4
0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141,audio_features,66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/audio-analysis/66TRwr5uJwPt15mfFkzhbi,221933,4
0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,audio_features,152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,219080,4
0.646,0.813,6,-3.846,0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,audio_features,70FCugJxa7XW04Np6iYJdI,spotify:track:70FCugJxa7XW04Np6iYJdI,https://api.spotify.com/v1/tracks/70FCugJxa7XW04Np6iYJdI,https://api.spotify.com/v1/audio-analysis/70FCugJxa7XW04Np6iYJdI,224440,4
0.531,0.431,2,-8.937,0,0.037,0.868,2.47e-05,0.127,0.19,107.99,audio_features,5T2ZZiBMDGh3TZDUbxg4rV,spotify:track:5T2ZZiBMDGh3TZDUbxg4rV,https://api.spotify.com/v1/tracks/5T2ZZiBMDGh3TZDUbxg4rV,https://api.spotify.com/v1/audio-analysis/5T2ZZiBMDGh3TZDUbxg4rV,241449,4
