danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,audio_features,4RyK6N4IQ85xxLgguQAFH5,spotify:track:4RyK6N4IQ85xxLgguQAFH5,https://api.spotify.com/v1/tracks/4RyK6N4IQ85xxLgguQAFH5,https://api.spotify.com/v1/audio-analysis/4RyK6N4IQ85xxLgguQAFH5,209440,4
0.223,0.459,9,-9.327,0,0.0317,0.123,0.00142,0.741,0.151,180.06,audio_features,7b3k8I1fncAzbk9PHnLkbX,spotify:track:7b3k8I1fncAzbk9PHnLkbX,https://api.spotify.com/v1/tracks/7b3k8I1fncAzbk9PHnLkbX,https://api.spotify.com/v1/audio-analysis/7b3k8I1fncAzbk9PHnLkbX,280400,3
0.539,0.493,0,-7.703,1,0.0272,0.0948,3.44e-05,0.128,0.392,107.964,audio_features,7GuWyGVX71jqbftNunPGuh,spotify:track:7GuWyGVX71jqbftNunPGuh,https://api.spotify.com/v1/tracks/7GuWyGVX71jqbftNunPGuh,https://api.spotify.com/v1/audio-analysis/7GuWyGVX71jqbftNunPGuh,245556,4
0.874,0.497,6,-5.484,1,0.0562,0.22,0.0,0.0761,0.542,106.023,audio_features,4Ro98RCK90oHqqSZUnTFq5,spotify:track:4Ro98RCK90oHqqSZUnTFq5,https://api.spotify.com/v1/tracks/4Ro98RCK90oHqqSZUnTFq5,https://api.spotify.com/v1/audio-analysis/4Ro98RCK90oHqqSZUnTFq5,204502,4
0.751,0.839,9,-3.367,1,0.054,0.11,0.0,0.0865,0.639,95.019,audio_features,05ZXXyeZFhZtA6DAP3Aw7x,spotify:track:05ZXXyeZFhZtA6DAP3Aw7x,https://api.spotify.com/v1/tracks/05ZXXyeZFhZtA6DAP3Aw7x,https://api.spotify.com/v1/audio-analysis/05ZXXyeZFhZtA6DAP3Aw7x,234366,4
0.701,0.767,0,-3.055,1,0.0746,0.0135,7.29e-06,0.0612,0.695,188.085,audio_features,041Kcvnw8nOdq8xiRibPTG,spotify:track:041Kcvnw8nOdq8xiRibPTG,https://api.spotify.com/v1/tracks/041Kcvnw8nOdq8xiRibPTG,https://api.spotify.com/v1/audio-analysis/041Kcvnw8nOdq8xiRibPTG,180480,4
0.599,0.732,5,-6.843,1,0.026,0.0145,0.000467,0.143,0.295,97.997,audio_features,2Ms33RTRCT6gArrpcrPxmo,spotify:track:2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/tracks/2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/audio-analysis/2Ms33RTRCT6gArrpcrPxmo,263867,4
0.851,0.658,4,-5.35,0,0.0302,0.516,1.1e-06,0.124,0.548,110.034,audio_features,2wpZaWXBctfgqGzGWiLD1b,spotify:track:2wpZaWXBctfgqGzGWiLD1b,https://api.spotify.com/v1/tracks/2wpZaWXBctfgqGzGWiLD1b,https://api.spotify.com/v1/audio-analysis/2wpZaWXBctfgqGzGWiLD1b,290022,4
0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,audio_features,6wNeKPXF0RDKyvfKfri5hf,spotify:track:6wNeKPXF0RDKyvfKfri5hf,https://api.spotify.com/v1/tracks/6wNeKPXF0RDKyvfKfri5hf,https://api.spotify.com/v1/audio-analysis/6wNeKPXF0RDKyvfKfri5hf,231853,4
0.686,0.878,5,-4.193,1,0.0546,0.361,0.0,0.211,0.412,140.032,audio_features,2YmQHsldWBDOigfcTPyfHI,spotify:track:2YmQHsldWBDOigfcTPyfHI,https://api.spotify.com/v1/tracks/2YmQHsldWBDOigfcTPyfHI,https://api.spotify.com/v1/audio-analysis/2YmQHsldWBDOigfcTPyfHI,169467,4
0.462,0.632,5,-7.438,1,0.0248,0.091,0.0,0.397,0.585,74.268,audio_features,1eT2CjXwFXNx6oY5ydvzKU,spotify:track:1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/tracks/1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/audio-analysis/1eT2CjXwFXNx6oY5ydvzKU,238854,4
0.724,0.688,11,-5.26,1,0.0656,0.0826,0.0,0.114,0.218,139.012,audio_features,5UnGLciTRCxTiIvgfLiUAo,spotify:track:5UnGLciTRCxTiIvgfLiUAo,https://api.spotify.com/v1/tracks/5UnGLciTRCxTiIvgfLiUAo,https://api.spotify.com/v1/audio-analysis/5UnGLciTRCxTiIvgfLiUAo,224133,4
0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,audio_features,7a53HqqArd4b9NF4XAmlbI,spotify:track:7a53HqqArd4b9NF4XAmlbI,https://api.spotify.com/v1/tracks/7a53HqqArd4b9NF4XAmlbI,https://api.spotify.com/v1/audio-analysis/7a53HqqArd4b9NF4XAmlbI,162399,4
0.895,0.839,0,-4.512,1,0.227,0.217,3e-06,0.239,0.756,149.951,audio_features,63TyoT9Ee03rQxv8xmdJ2l,spotify:track:63TyoT9Ee03rQxv8xmdJ2l,https://api.spotify.com/v1/tracks/63TyoT9Ee03rQxv8xmdJ2l,https://api.spotify.com/v1/audio-analysis/63TyoT9Ee03rQxv8xmdJ2l,286117,4
0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,audio_features,0EcQcdcbQeVJn9fknj44Be,spotify:track:0EcQcdcbQeVJn9fknj44Be,https://api.spotify.com/v1/tracks/0EcQcdcbQeVJn9fknj44Be,https://api.spotify.com/v1/audio-analysis/0EcQcdcbQeVJn9fknj44Be,197437,4
0.902,0.836,0,-3.523,1,0.0835,0.274,3.66e-05,0.0536,0.523,120.033,audio_features,0Yqs1E3SDb9PgnAxXKi3DS,spotify:track:0Yqs1E3SDb9PgnAxXKi3DS,https://api.spotify.com/v1/tracks/0Yqs1E3SDb9PgnAxXKi3DS,https://api.spotify.com/v1/audio-analysis/0Yqs1E3SDb9PgnAxXKi3DS,210013,4
0.683,0.86,9,-4.167,1,0.0637,0.0498,0.0,0.243,0.53,92.011,audio_features,7inJer3V8fsfeP3WxAYxHI,spotify:track:7inJer3V8fsfeP3WxAYxHI,https://api.spotify.com/v1/tracks/7inJer3V8fsfeP3WxAYxHI,https://api.spotify.com/v1/audio-analysis/7inJer3V8fsfeP3WxAYxHI,245681,4
0.658,0.133,1,-11.254,0,0.0352,0.901,0.0,0.106,0.122,91.054,audio_features,6UR5tB1wVm7qvH4xfsHr8m,spotify:track:6UR5tB1wVm7qvH4xfsHr8m,https://api.spotify.com/v1/tracks/6UR5tB1wVm7qvH4xfsHr8m,https://api.spotify.com/v1/audio-analysis/6UR5tB1wVm7qvH4xfsHr8m,244973,4
0.788,0.87,9,-5.217,1,0.176,0.123,1.43e-05,0.0692,0.884,109.964,audio_features,6sex0tR0qPVt2dUKH2Qqiq,spotify:track:6sex0tR0qPVt2dUKH2Qqiq,https://api.spotify.com/v1/tracks/6sex0tR0qPVt2dUKH2Qqiq,https://api.spotify.com/v1/audio-analysis/6sex0tR0qPVt2dUKH2Qqiq,182739,4
0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025,audio_features,6f3ANRNQ8nCiPZ6VqXqq93,spotify:track:6f3ANRNQ8nCiPZ6VqXqq93,https://api.spotify.com/v1/tracks/6f3ANRNQ8nCiPZ6VqXqq93,https://api.spotify.com/v1/audio-analysis/6f3ANRNQ8nCiPZ6VqXqq93,309458,3
0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,audio_features,4zQuwW24dweWcaX0fEJkP2,spotify:track:4zQuwW24dweWcaX0fEJkP2,https://api.spotify.com/v1/tracks/4zQuwW24dweWcaX0fEJkP2,https://api.spotify.com/v1/audio-analysis/4zQuwW24dweWcaX0fEJkP2,256947,4
0.749,0.752,6,-4.883,1,0.345,0.31,0.0,0.232,0.901,180.049,audio_features,62o8KoI44JfN7aYxgTnPvh,spotify:track:62o8KoI44JfN7aYxgTnPvh,https://api.spotify.com/v1/tracks/62o8KoI44JfN7aYxgTnPvh,https://api.spotify.com/v1/audio-analysis/62o8KoI44JfN7aYxgTnPvh,183753,4
0.756,0.984,8,-1.796,1,0.11,0.175,0.0,0.151,0.754,120.033,audio_features,52aMdZuv0BcPc5Rz0KkdEj,spotify:track:52aMdZuv0BcPc5Rz0KkdEj,https://api.spotify.com/v1/tracks/52aMdZuv0BcPc5Rz0KkdEj,https://api.spotify.com/v1/audio-analysis/52aMdZuv0BcPc5Rz0KkdEj,177897,4
0.718,0.892,9,-3.494,0,0.0404,0.00175,0.0145,0.138,0.828,124.98,audio_features,2xcHJ5YpRL7wgSfsBnIktB,spotify:track:2xcHJ5YpRL7wgSfsBnIktB,https://api.spotify.com/v1/tracks/2xcHJ5YpRL7wgSfsBnIktB,https://api.spotify.com/v1/audio-analysis/2xcHJ5YpRL7wgSfsBnIktB,263973,4
0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,audio_features,2LskIZrCeLxRvCiGP8gxlh,spotify:track:2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/audio-analysis/2LskIZrCeLxRvCiGP8gxlh,198903,4
0.717,0.621,11,-7.588,0,0.0605,0.00403,0.0,0.144,0.72,133.014,audio_features,6ukvsBzq4d1vBsAUmz7ZVt,spotify:track:6ukvsBzq4d1vBsAUmz7ZVt,https://api.spotify.com/v1/tracks/6ukvsBzq4d1vBsAUmz7ZVt,https://api.spotify.com/v1/audio-analysis/6ukvsBzq4d1vBsAUmz7ZVt,248560,4
0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,audio_features,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/tracks/2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/audio-analysis/2DEZmgHKAvm41k4J3R2E9Y,295177,4
0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,audio_features,22vgEDb5hykfaTwLuskFGD,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4
0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299,4
0.795,0.641,7,-5.73,0,0.242,0.148,2e-06,0.0824,0.736,159.91,audio_features,5WoIz3RtJAsdiDCHzOjo0c,spotify:track:5WoIz3RtJAsdiDCHzOjo0c,https://api.spotify.com/v1/tracks/5WoIz3RtJAsdiDCHzOjo0c,https://api.spotify.com/v1/audio-analysis/5WoIz3RtJAsdiDCHzOjo0c,190500,4
0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,audio_features,0EhpEsp4L0oRGM0vmeaN5e,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/tracks/0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/audio-analysis/0EhpEsp4L0oRGM0vmeaN5e,232253,4
0.392,0.562,7,-10.878,0,0.0498,0.812,0.0,0.592,0.653,145.148,audio_features,3zyAjjhXTn7hXmXd3bVS2w,spotify:track:3zyAjjhXTn7hXmXd3bVS2w,https://api.spotify.com/v1/tracks/3zyAjjhXTn7hXmXd3bVS2w,https://api.spotify.com/v1/audio-analysis/3zyAjjhXTn7hXmXd3bVS2w,369903,3
0.693,0.956,1,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,audio_features,1vSXwYeKnzsVvekSpqVabx,spotify:track:1vSXwYeKnzsVvekSpqVabx,https://api.spotify.com/v1/tracks/1vSXwYeKnzsVvekSpqVabx,https://api.spotify.com/v1/audio-analysis/1vSXwYeKnzsVvekSpqVabx,301587,4
0.392,0.562,7,-10.878,0,0.0498,0.812,0.0,0.592,0.653,145.148,audio_features,3zyAjjhXTn7hXmXd3bVS2w,spotify:track:3zyAjjhXTn7hXmXd3bVS2w,https://api.spotify.com/v1/tracks/3zyAjjhXTn7hXmXd3bVS2w,https://api.spotify.com/v1/audio-analysis/3zyAjjhXTn7hXmXd3bVS2w,369903,3
0.831,0.849,1,-6.269,1,0.127,0.0758,0.653,0.0827,0.411,129.516,audio_features,6cGYiFU732gh5VbKGZSWOx,spotify:track:6cGYiFU732gh5VbKGZSWOx,https://api.spotify.com/v1/tracks/6cGYiFU732gh5VbKGZSWOx,https://api.spotify.com/v1/audio-analysis/6cGYiFU732gh5VbKGZSWOx,171236,4
0.519,0.45,5,-9.133,1,0.0244,0.281,6.12e-06,0.152,0.549,72.115,audio_features,5rWyKJMaTXL0TArnJ8IGts,spotify:track:5rWyKJMaTXL0TArnJ8IGts,https://api.spotify.com/v1/tracks/5rWyKJMaTXL0TArnJ8IGts,https://api.spotify.com/v1/audio-analysis/5rWyKJMaTXL0TArnJ8IGts,143161,4
0.68,0.756,10,-5.718,1,0.0605,0.546,0.0,0.137,0.574,144.001,audio_features,2VSGzQqy9nqJefcYGJNWst,spotify:track:2VSGzQqy9nqJefcYGJNWst,https://api.spotify.com/v1/tracks/2VSGzQqy9nqJefcYGJNWst,https://api.spotify.com/v1/audio-analysis/2VSGzQqy9nqJefcYGJNWst,280147,4
0.676,0.8,7,-6.409,1,0.0516,0.143,0.0,0.602,0.654,107.501,audio_features,74IQCxI4nws964fic1Q4pv,spotify:track:74IQCxI4nws964fic1Q4pv,https://api.spotify.com/v1/tracks/74IQCxI4nws964fic1Q4pv,https://api.spotify.com/v1/audio-analysis/74IQCxI4nws964fic1Q4pv,230049,4
0.778,0.826,1,-2.798,0,0.212,0.206,0.0,0.761,0.759,139.042,audio_features,2DAGCHu5aoo2FOjmtU9ojo,spotify:track:2DAGCHu5aoo2FOjmtU9ojo,https://api.spotify.com/v1/tracks/2DAGCHu5aoo2FOjmtU9ojo,https://api.spotify.com/v1/audio-analysis/2DAGCHu5aoo2FOjmtU9ojo,207104,4
0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,audio_features,0rmGAIH9LNJewFw7nKzZnc,spotify:track:0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/audio-analysis/0rmGAIH9LNJewFw7nKzZnc,222707,4
0.726,0.931,11,-4.152,0,0.0468,0.0218,0.000283,0.143,0.797,126.976,audio_features,3LWDPEXEaLBRGNLbdcbwBR,spotify:track:3LWDPEXEaLBRGNLbdcbwBR,https://api.spotify.com/v1/tracks/3LWDPEXEaLBRGNLbdcbwBR,https://api.spotify.com/v1/audio-analysis/3LWDPEXEaLBRGNLbdcbwBR,195105,4
0.795,0.668,1,-6.463,1,0.244,0.161,0.0,0.127,0.349,150.093,audio_features,0HKNlsZ0zFlSqUqWj1nVVG,spotify:track:0HKNlsZ0zFlSqUqWj1nVVG,https://api.spotify.com/v1/tracks/0HKNlsZ0zFlSqUqWj1nVVG,https://api.spotify.com/v1/audio-analysis/0HKNlsZ0zFlSqUqWj1nVVG,196453,4
0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,audio_features,127QTOFJsJQp5LbJbu3A1y,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,247059,4
0.655,0.764,11,-3.381,0,0.193,0.0147,8.88e-05,0.0511,0.707,159.017,audio_features,4TlbZgqxhJ6uN3tpVyjw90,spotify:track:4TlbZgqxhJ6uN3tpVyjw90,https://api.spotify.com/v1/tracks/4TlbZgqxhJ6uN3tpVyjw90,https://api.spotify.com/v1/audio-analysis/4TlbZgqxhJ6uN3tpVyjw90,162960,4
0.816,0.549,7,-8.649,1,0.0312,0.791,3.4e-05,0.117,0.886,111.032,audio_features,74KqkyHbpneHF6JT8EwUOO,spotify:track:74KqkyHbpneHF6JT8EwUOO,https://api.spotify.com/v1/tracks/74KqkyHbpneHF6JT8EwUOO,https://api.spotify.com/v1/audio-analysis/74KqkyHbpneHF6JT8EwUOO,198333,4
0.882,0.994,11,-4.937,1,0.257,0.0424,0.0,0.283,0.928,147.639,audio_features,5mZSDFcNP97KsE7qK71syM,spotify:track:5mZSDFcNP97KsE7qK71syM,https://api.spotify.com/v1/tracks/5mZSDFcNP97KsE7qK71syM,https://api.spotify.com/v1/audio-analysis/5mZSDFcNP97KsE7qK71syM,116564,4
0.619,0.938,9,-3.442,1,0.0456,0.0181,0.0,0.167,0.875,91.446,audio_features,1MO5R9dPZkjI1UNjCpNx7w,spotify:track:1MO5R9dPZkjI1UNjCpNx7w,https://api.spotify.com/v1/tracks/1MO5R9dPZkjI1UNjCpNx7w,https://api.spotify.com/v1/audio-analysis/1MO5R9dPZkjI1UNjCpNx7w,269000,4
0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,audio_features,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,217467,4
0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.751,107.985,audio_features,6lDo13SSgTv0WbyUQKgnjk,spotify:track:6lDo13SSgTv0WbyUQKgnjk,https://api.spotify.com/v1/tracks/6lDo13SSgTv0WbyUQKgnjk,https://api.spotify.com/v1/audio-analysis/6lDo13SSgTv0WbyUQKgnjk,166138,4
0.457,0.563,2,-7.979,0,0.0295,0.192,0.000553,0.724,0.218,176.021,audio_features,2eDcy7W8SCXkfe8IxdNu28,spotify:track:2eDcy7W8SCXkfe8IxdNu28,https://api.spotify.com/v1/tracks/2eDcy7W8SCXkfe8IxdNu28,https://api.spotify.com/v1/audio-analysis/2eDcy7W8SCXkfe8IxdNu28,289773,4
0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5
0.57,0.58,1,-5.547,1,0.21,0.0124,0.0,0.0498,0.404,171.812,audio_features,5W7xC99N2Zzfh69r7I7zWK,spotify:track:5W7xC99N2Zzfh69r7I7zWK,https://api.spotify.com/v1/tracks/5W7xC99N2Zzfh69r7I7zWK,https://api.spotify.com/v1/audio-analysis/5W7xC99N2Zzfh69r7I7zWK,270627,4
0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,6ztstiyZL6FXzh4aG46ZPD,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293,4
0.153,0.417,1,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87,audio_features,1bKQ48M9onID2kbSpRy8kK,spotify:track:1bKQ48M9onID2kbSpRy8kK,https://api.spotify.com/v1/tracks/1bKQ48M9onID2kbSpRy8kK,https://api.spotify.com/v1/audio-analysis/1bKQ48M9onID2kbSpRy8kK,273333,3
0.57,0.58,1,-5.547,1,0.21,0.0124,0.0,0.0498,0.404,171.812,audio_features,5W7xC99N2Zzfh69r7I7zWK,spotify:track:5W7xC99N2Zzfh69r7I7zWK,https://api.spotify.com/v1/tracks/5W7xC99N2Zzfh69r7I7zWK,https://api.spotify.com/v1/audio-analysis/5W7xC99N2Zzfh69r7I7zWK,270627,4
0.577,0.641,8,-6.628,1,0.0375,0.535,0.0,0.207,0.819,139.155,audio_features,4OvWsid9gwU8nimd6KIXN6,spotify:track:4OvWsid9gwU8nimd6KIXN6,https://api.spotify.com/v1/tracks/4OvWsid9gwU8nimd6KIXN6,https://api.spotify.com/v1/audio-analysis/4OvWsid9gwU8nimd6KIXN6,256171,4
0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,audio_features,1r9xUipOqoNwggBpENDsvJ,spotify:track:1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/tracks/1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/audio-analysis/1r9xUipOqoNwggBpENDsvJ,173381,4
0.632,0.83,11,-4.005,0,0.0547,0.038,0.0,0.109,0.31,106.925,audio_features,6ZiSScoPLyeZyIudUBip1V,spotify:track:6ZiSScoPLyeZyIudUBip1V,https://api.spotify.com/v1/tracks/6ZiSScoPLyeZyIudUBip1V,https://api.spotify.com/v1/audio-analysis/6ZiSScoPLyeZyIudUBip1V,215907,4
0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,audio_features,1YaVmBh7EAeR54FIjuFcb5,spotify:track:1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/tracks/1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/audio-analysis/1YaVmBh7EAeR54FIjuFcb5,202587,4
0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,audio_features,7F8RNvTQlvbeBLeenycvN6,spotify:track:7F8RNvTQlvbeBLeenycvN6,https://api.spotify.com/v1/tracks/7F8RNvTQlvbeBLeenycvN6,https://api.spotify.com/v1/audio-analysis/7F8RNvTQlvbeBLeenycvN6,470500,4
0.627,0.476,2,-7.231,1,0.0249,0.132,0.0147,0.716,0.5,83.0,audio_features,2VhJ4nrPorAbySEgO4V0BS,spotify:track:2VhJ4nrPorAbySEgO4V0BS,https://api.spotify.com/v1/tracks/2VhJ4nrPorAbySEgO4V0BS,https://api.spotify.com/v1/audio-analysis/2VhJ4nrPorAbySEgO4V0BS,226627,4
0.724,0.848,2,-4.724,1,0.0522,0.0787,9.16e-05,0.104,0.781,123.02,audio_features,5sqPE9h98DkO5ms20NUiUg,spotify:track:5sqPE9h98DkO5ms20NUiUg,https://api.spotify.com/v1/tracks/5sqPE9h98DkO5ms20NUiUg,https://api.spotify.com/v1/audio-analysis/5sqPE9h98DkO5ms20NUiUg,199265,4
0.709,0.861,0,-2.905,1,0.0941,0.106,4.73e-05,0.113,0.779,118.089,audio_features,4DYIDSMIB5y2UmZFv9fxeX,spotify:track:4DYIDSMIB5y2UmZFv9fxeX,https://api.spotify.com/v1/tracks/4DYIDSMIB5y2UmZFv9fxeX,https://api.spotify.com/v1/audio-analysis/4DYIDSMIB5y2UmZFv9fxeX,180800,4
0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,audio_features,4evmHXcjt3bTUHD1cvny97,spotify:track:4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,197867,4
0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,audio_features,1VdZ0vKfR5jneCmWIUAMxK,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK,258373,4
