danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.602,0.911,5,-3.842,0,0.113,0.0328,0.679,0.219,0.253,127.994,audio_features,2aJwlohnHuKWIUK8UntETK,spotify:track:2aJwlohnHuKWIUK8UntETK,https://api.spotify.com/v1/tracks/2aJwlohnHuKWIUK8UntETK,https://api.spotify.com/v1/audio-analysis/2aJwlohnHuKWIUK8UntETK,365626,4
0.3,0.838,1,-6.504,1,0.0469,0.478,0.0,0.923,0.584,174.08,audio_features,6fDadQZ5QlZgYqpZhDfwek,spotify:track:6fDadQZ5QlZgYqpZhDfwek,https://api.spotify.com/v1/tracks/6fDadQZ5QlZgYqpZhDfwek,https://api.spotify.com/v1/audio-analysis/6fDadQZ5QlZgYqpZhDfwek,279811,4
0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,audio_features,2EBCVPNAG46nbgs6jXPGvv,spotify:track:2EBCVPNAG46nbgs6jXPGvv,https://api.spotify.com/v1/tracks/2EBCVPNAG46nbgs6jXPGvv,https://api.spotify.com/v1/audio-analysis/2EBCVPNAG46nbgs6jXPGvv,210627,4
0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,audio_features,7nD9nN3jord9wWcfW3Gkcm,spotify:track:7nD9nN3jord9wWcfW3Gkcm,https://api.spotify.com/v1/tracks/7nD9nN3jord9wWcfW3Gkcm,https://api.spotify.com/v1/audio-analysis/7nD9nN3jord9wWcfW3Gkcm,210573,4
0.658,0.572,3,-7.527,1,0.0304,0.214,0.0,0.125,0.741,92.011,audio_features,5U28PY9MekLyCBYtLHGQpe,spotify:track:5U28PY9MekLyCBYtLHGQpe,https://api.spotify.com/v1/tracks/5U28PY9MekLyCBYtLHGQpe,https://api.spotify.com/v1/audio-analysis/5U28PY9MekLyCBYtLHGQpe,231474,4
0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,audio_features,3CJvmtWw2bJsudbAC5uCQk,spotify:track:3CJvmtWw2bJsudbAC5uCQk,https://api.spotify.com/v1/tracks/3CJvmtWw2bJsudbAC5uCQk,https://api.spotify.com/v1/audio-analysis/3CJvmtWw2bJsudbAC5uCQk,200680,4
0.599,0.52,7,-4.781,1,0.0315,0.689,6.17e-06,0.0589,0.787,150.172,audio_features,1JU9KfQidaLyx80ixZr66t,spotify:track:1JU9KfQidaLyx80ixZr66t,https://api.spotify.com/v1/tracks/1JU9KfQidaLyx80ixZr66t,https://api.spotify.com/v1/audio-analysis/1JU9KfQidaLyx80ixZr66t,155883,3
0.489,0.767,4,-8.309,1,0.138,0.645,0.000482,0.108,0.556,175.877,audio_features,0mXcEgjLvFcdwCJ6iMFdL4,spotify:track:0mXcEgjLvFcdwCJ6iMFdL4,https://api.spotify.com/v1/tracks/0mXcEgjLvFcdwCJ6iMFdL4,https://api.spotify.com/v1/audio-analysis/0mXcEgjLvFcdwCJ6iMFdL4,393707,4
0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,audio_features,13xxBnXOuiBxVxJI458B0i,spotify:track:13xxBnXOuiBxVxJI458B0i,https://api.spotify.com/v1/tracks/13xxBnXOuiBxVxJI458B0i,https://api.spotify.com/v1/audio-analysis/13xxBnXOuiBxVxJI458B0i,226973,4
0.305,0.483,3,-6.457,0,0.0323,0.218,1.86e-05,0.112,0.233,169.655,audio_features,1DnvOaVFXd9Q7YC7tkgllK,spotify:track:1DnvOaVFXd9Q7YC7tkgllK,https://api.spotify.com/v1/tracks/1DnvOaVFXd9Q7YC7tkgllK,https://api.spotify.com/v1/audio-analysis/1DnvOaVFXd9Q7YC7tkgllK,225797,3
0.569,0.601,1,-5.554,1,0.0275,0.274,0.0,0.111,0.397,139.904,audio_features,0832pFK9N12P1B0nuaUb2Z,spotify:track:0832pFK9N12P1B0nuaUb2Z,https://api.spotify.com/v1/tracks/0832pFK9N12P1B0nuaUb2Z,https://api.spotify.com/v1/audio-analysis/0832pFK9N12P1B0nuaUb2Z,223787,4
0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4
0.729,0.868,3,-3.319,1,0.0609,0.00939,0.0,0.283,0.632,124.957,audio_features,0yIywEquxORnu1dR0WYsdN,spotify:track:0yIywEquxORnu1dR0WYsdN,https://api.spotify.com/v1/tracks/0yIywEquxORnu1dR0WYsdN,https://api.spotify.com/v1/audio-analysis/0yIywEquxORnu1dR0WYsdN,191573,4
0.645,0.878,5,-3.208,0,0.113,0.294,0.0,0.076,0.862,82.324,audio_features,0S4RKPbRDA72tvKwVdXQqe,spotify:track:0S4RKPbRDA72tvKwVdXQqe,https://api.spotify.com/v1/tracks/0S4RKPbRDA72tvKwVdXQqe,https://api.spotify.com/v1/audio-analysis/0S4RKPbRDA72tvKwVdXQqe,227027,4
0.699,0.444,0,-3.803,1,0.0316,0.435,0.0,0.313,0.525,138.139,audio_features,0B5nnPv1ebuo0VFXCMfUij,spotify:track:0B5nnPv1ebuo0VFXCMfUij,https://api.spotify.com/v1/tracks/0B5nnPv1ebuo0VFXCMfUij,https://api.spotify.com/v1/audio-analysis/0B5nnPv1ebuo0VFXCMfUij,186653,4
0.721,0.7,7,-6.028,1,0.0673,0.485,0.0,0.837,0.645,134.016,audio_features,4kGoQLmgPxVcDzhdeqvlOp,spotify:track:4kGoQLmgPxVcDzhdeqvlOp,https://api.spotify.com/v1/tracks/4kGoQLmgPxVcDzhdeqvlOp,https://api.spotify.com/v1/audio-analysis/4kGoQLmgPxVcDzhdeqvlOp,277613,4
0.44,0.474,1,-13.764,1,0.0731,0.125,0.0101,0.187,0.14,92.194,audio_features,3hbaOlj248ZnCDUM8Lu3Wm,spotify:track:3hbaOlj248ZnCDUM8Lu3Wm,https://api.spotify.com/v1/tracks/3hbaOlj248ZnCDUM8Lu3Wm,https://api.spotify.com/v1/audio-analysis/3hbaOlj248ZnCDUM8Lu3Wm,190765,4
0.583,0.792,1,-5.894,1,0.0533,0.00321,4.92e-05,0.315,0.397,80.055,audio_features,5X3ahLXhOw16BR09GjYPUT,spotify:track:5X3ahLXhOw16BR09GjYPUT,https://api.spotify.com/v1/tracks/5X3ahLXhOw16BR09GjYPUT,https://api.spotify.com/v1/audio-analysis/5X3ahLXhOw16BR09GjYPUT,294720,4
0.536,0.628,1,-6.465,0,0.0274,0.35,0.000149,0.193,0.529,86.0,audio_features,1iegkMmseDm2hheIqDkNSr,spotify:track:1iegkMmseDm2hheIqDkNSr,https://api.spotify.com/v1/tracks/1iegkMmseDm2hheIqDkNSr,https://api.spotify.com/v1/audio-analysis/1iegkMmseDm2hheIqDkNSr,262291,4
0.558,0.526,0,-4.686,0,0.033,0.431,0.0,0.126,0.202,124.709,audio_features,1HYzRuWjmS9LXCkdVHi25K,spotify:track:1HYzRuWjmS9LXCkdVHi25K,https://api.spotify.com/v1/tracks/1HYzRuWjmS9LXCkdVHi25K,https://api.spotify.com/v1/audio-analysis/1HYzRuWjmS9LXCkdVHi25K,192441,4
0.825,0.904,5,-5.414,0,0.0788,0.257,1.18e-05,0.0715,0.528,129.038,audio_features,1F3mmE11euAAjwPHCSwSCC,spotify:track:1F3mmE11euAAjwPHCSwSCC,https://api.spotify.com/v1/tracks/1F3mmE11euAAjwPHCSwSCC,https://api.spotify.com/v1/audio-analysis/1F3mmE11euAAjwPHCSwSCC,230558,4
0.606,0.601,2,-5.576,1,0.0283,0.796,0.000511,0.127,0.453,125.961,audio_features,6871FKHumiy1Wfr6vF7Xxt,spotify:track:6871FKHumiy1Wfr6vF7Xxt,https://api.spotify.com/v1/tracks/6871FKHumiy1Wfr6vF7Xxt,https://api.spotify.com/v1/audio-analysis/6871FKHumiy1Wfr6vF7Xxt,289999,4
0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,audio_features,013AWvizllIUEC2FOBzOnh,spotify:track:013AWvizllIUEC2FOBzOnh,https://api.spotify.com/v1/tracks/013AWvizllIUEC2FOBzOnh,https://api.spotify.com/v1/audio-analysis/013AWvizllIUEC2FOBzOnh,277267,4
0.886,0.525,8,-7.39,1,0.131,0.236,0.0,0.057,0.708,145.99,audio_features,4a87wpeqAcOv03pYihEzku,spotify:track:4a87wpeqAcOv03pYihEzku,https://api.spotify.com/v1/tracks/4a87wpeqAcOv03pYihEzku,https://api.spotify.com/v1/audio-analysis/4a87wpeqAcOv03pYihEzku,225205,4
0.628,0.69,8,-5.83,1,0.0511,0.443,0.0,0.113,0.66,179.908,audio_features,7qCAVkHWZkF44OzOUKf8Cr,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,https://api.spotify.com/v1/tracks/7qCAVkHWZkF44OzOUKf8Cr,https://api.spotify.com/v1/audio-analysis/7qCAVkHWZkF44OzOUKf8Cr,205907,4
0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4
0.905,0.686,0,-3.152,1,0.0664,0.0907,0.0,0.266,0.963,103.013,audio_features,11EnQRgRMJwMAesfkB5pnu,spotify:track:11EnQRgRMJwMAesfkB5pnu,https://api.spotify.com/v1/tracks/11EnQRgRMJwMAesfkB5pnu,https://api.spotify.com/v1/audio-analysis/11EnQRgRMJwMAesfkB5pnu,155825,4
0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,audio_features,1ocYa8PoVd5e2vPn0xHJcA,spotify:track:1ocYa8PoVd5e2vPn0xHJcA,https://api.spotify.com/v1/tracks/1ocYa8PoVd5e2vPn0xHJcA,https://api.spotify.com/v1/audio-analysis/1ocYa8PoVd5e2vPn0xHJcA,252160,4
0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,audio_features,3pD0f7hSJg2XdQ6udw5Tey,spotify:track:3pD0f7hSJg2XdQ6udw5Tey,https://api.spotify.com/v1/tracks/3pD0f7hSJg2XdQ6udw5Tey,https://api.spotify.com/v1/audio-analysis/3pD0f7hSJg2XdQ6udw5Tey,448573,4
0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/tracks/0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/audio-analysis/0sKlV58cODrjxGFOyf9IXY,298120,4
0.402,0.845,2,-6.459,1,0.0319,0.000676,0.0,0.158,0.686,174.727,audio_features,4yBiZFLXn0n9AUJ5sWO88k,spotify:track:4yBiZFLXn0n9AUJ5sWO88k,https://api.spotify.com/v1/tracks/4yBiZFLXn0n9AUJ5sWO88k,https://api.spotify.com/v1/audio-analysis/4yBiZFLXn0n9AUJ5sWO88k,258717,4
0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,audio_features,0j2T0R9dR9qdJYsB7ciXhf,spotify:track:0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/tracks/0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/audio-analysis/0j2T0R9dR9qdJYsB7ciXhf,311867,4
0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,audio_features,7hDVYcQq6MxkdJGweuCtl9,spotify:track:7hDVYcQq6MxkdJGweuCtl9,https://api.spotify.com/v1/tracks/7hDVYcQq6MxkdJGweuCtl9,https://api.spotify.com/v1/audio-analysis/7hDVYcQq6MxkdJGweuCtl9,200379,4
0.665,0.617,6,-10.447,0,0.0798,0.054,0.0,0.0627,0.39,179.96,audio_features,2iI4ZNinMoRf4ZTwfnipep,spotify:track:2iI4ZNinMoRf4ZTwfnipep,https://api.spotify.com/v1/tracks/2iI4ZNinMoRf4ZTwfnipep,https://api.spotify.com/v1/audio-analysis/2iI4ZNinMoRf4ZTwfnipep,223086,4
0.482,0.595,9,-5.336,0,0.0289,0.703,0.000203,0.136,0.482,82.066,audio_features,2kRzgmBlmhvFvCEgMHltWz,spotify:track:2kRzgmBlmhvFvCEgMHltWz,https://api.spotify.com/v1/tracks/2kRzgmBlmhvFvCEgMHltWz,https://api.spotify.com/v1/audio-analysis/2kRzgmBlmhvFvCEgMHltWz,314700,4
0.813,0.616,8,-7.571,1,0.0495,0.000132,0.705,0.0658,0.744,119.977,audio_features,4N1MFKjziFHH4IS3RYYUrU,spotify:track:4N1MFKjziFHH4IS3RYYUrU,https://api.spotify.com/v1/tracks/4N1MFKjziFHH4IS3RYYUrU,https://api.spotify.com/v1/audio-analysis/4N1MFKjziFHH4IS3RYYUrU,259934,4
0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,audio_features,4TCL0qqKyqsMZml0G3M9IM,spotify:track:4TCL0qqKyqsMZml0G3M9IM,https://api.spotify.com/v1/tracks/4TCL0qqKyqsMZml0G3M9IM,https://api.spotify.com/v1/audio-analysis/4TCL0qqKyqsMZml0G3M9IM,220640,4
0.866,0.859,1,-3.087,0,0.0587,0.138,0.0,0.401,0.923,109.972,audio_features,4178A5NkEjcsGc64jpBO6d,spotify:track:4178A5NkEjcsGc64jpBO6d,https://api.spotify.com/v1/tracks/4178A5NkEjcsGc64jpBO6d,https://api.spotify.com/v1/audio-analysis/4178A5NkEjcsGc64jpBO6d,200347,4
0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,231333,4
0.531,0.431,2,-8.937,0,0.037,0.868,2.47e-05,0.127,0.19,107.99,audio_features,5T2ZZiBMDGh3TZDUbxg4rV,spotify:track:5T2ZZiBMDGh3TZDUbxg4rV,https://api.spotify.com/v1/tracks/5T2ZZiBMDGh3TZDUbxg4rV,https://api.spotify.com/v1/audio-analysis/5T2ZZiBMDGh3TZDUbxg4rV,241449,4
0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4
0.807,0.883,8,-4.376,1,0.0445,0.00798,0.207,0.0529,0.355,114.133,audio_features,3tS8q8SXxtrYSN8UgeQt6q,spotify:track:3tS8q8SXxtrYSN8UgeQt6q,https://api.spotify.com/v1/tracks/3tS8q8SXxtrYSN8UgeQt6q,https://api.spotify.com/v1/audio-analysis/3tS8q8SXxtrYSN8UgeQt6q,246240,4
0.292,0.787,0,-5.264,1,0.0585,0.206,0.0,0.593,0.385,153.735,audio_features,3Zu6GzouMX4TLFUGhpZy9o,spotify:track:3Zu6GzouMX4TLFUGhpZy9o,https://api.spotify.com/v1/tracks/3Zu6GzouMX4TLFUGhpZy9o,https://api.spotify.com/v1/audio-analysis/3Zu6GzouMX4TLFUGhpZy9o,235583,4
0.831,0.735,0,-6.254,0,0.0384,0.00397,0.0205,0.123,0.97,122.979,audio_features,5EYdTPdJD74r9EVZBztqGG,spotify:track:5EYdTPdJD74r9EVZBztqGG,https://api.spotify.com/v1/tracks/5EYdTPdJD74r9EVZBztqGG,https://api.spotify.com/v1/audio-analysis/5EYdTPdJD74r9EVZBztqGG,260507,4
0.72,0.87,3,-5.155,0,0.142,0.0682,0.0,0.144,0.802,160.039,audio_features,3doNvO8zrwzcM0PJrcn8Rb,spotify:track:3doNvO8zrwzcM0PJrcn8Rb,https://api.spotify.com/v1/tracks/3doNvO8zrwzcM0PJrcn8Rb,https://api.spotify.com/v1/audio-analysis/3doNvO8zrwzcM0PJrcn8Rb,188218,4
0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971,audio_features,3c8iiZGfEammKJuWTErE5x,spotify:track:3c8iiZGfEammKJuWTErE5x,https://api.spotify.com/v1/tracks/3c8iiZGfEammKJuWTErE5x,https://api.spotify.com/v1/audio-analysis/3c8iiZGfEammKJuWTErE5x,186147,4
0.518,0.901,9,-3.749,1,0.093,0.174,0.0314,0.0712,0.873,115.026,audio_features,7EsjkelQuoUlJXEw7SeVV4,spotify:track:7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/tracks/7EsjkelQuoUlJXEw7SeVV4,https://api.spotify.com/v1/audio-analysis/7EsjkelQuoUlJXEw7SeVV4,254933,4
0.604,0.895,2,-9.477,1,0.0671,0.00128,8.04e-06,0.22,0.4,130.021,audio_features,2Qfl5Aa844UuoltOcI7qvI,spotify:track:2Qfl5Aa844UuoltOcI7qvI,https://api.spotify.com/v1/tracks/2Qfl5Aa844UuoltOcI7qvI,https://api.spotify.com/v1/audio-analysis/2Qfl5Aa844UuoltOcI7qvI,176471,4
0.784,0.665,2,-4.9,1,0.0806,0.336,2.95e-05,0.0953,0.763,91.969,audio_features,67LNc70FgGcKHgRQtn3o33,spotify:track:67LNc70FgGcKHgRQtn3o33,https://api.spotify.com/v1/tracks/67LNc70FgGcKHgRQtn3o33,https://api.spotify.com/v1/audio-analysis/67LNc70FgGcKHgRQtn3o33,280000,4
0.659,0.712,2,-5.585,0,0.0352,0.584,0.0,0.201,0.883,143.792,audio_features,3K3mo4LoxPKk18oqIC3hQC,spotify:track:3K3mo4LoxPKk18oqIC3hQC,https://api.spotify.com/v1/tracks/3K3mo4LoxPKk18oqIC3hQC,https://api.spotify.com/v1/audio-analysis/3K3mo4LoxPKk18oqIC3hQC,342586,4
0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,audio_features,51ODNNDZm21HU7wI7cccRr,spotify:track:51ODNNDZm21HU7wI7cccRr,https://api.spotify.com/v1/tracks/51ODNNDZm21HU7wI7cccRr,https://api.spotify.com/v1/audio-analysis/51ODNNDZm21HU7wI7cccRr,255632,4
0.701,0.655,2,-3.944,0,0.0765,0.0559,0.0,0.0879,0.613,88.84,audio_features,3OKeUxyo5lXxFH6P6CZHt4,spotify:track:3OKeUxyo5lXxFH6P6CZHt4,https://api.spotify.com/v1/tracks/3OKeUxyo5lXxFH6P6CZHt4,https://api.spotify.com/v1/audio-analysis/3OKeUxyo5lXxFH6P6CZHt4,207778,4
0.867,0.705,10,-3.893,0,0.0522,0.00452,0.0,0.0868,0.285,94.985,audio_features,5SVpD60u9vjoQ2OeoKsTkb,spotify:track:5SVpD60u9vjoQ2OeoKsTkb,https://api.spotify.com/v1/tracks/5SVpD60u9vjoQ2OeoKsTkb,https://api.spotify.com/v1/audio-analysis/5SVpD60u9vjoQ2OeoKsTkb,180176,4
0.863,0.528,10,-6.075,0,0.0503,0.043,0.00884,0.0666,0.92,136.114,audio_features,2hvTiczp42jKh5YlM8KJD4,spotify:track:2hvTiczp42jKh5YlM8KJD4,https://api.spotify.com/v1/tracks/2hvTiczp42jKh5YlM8KJD4,https://api.spotify.com/v1/audio-analysis/2hvTiczp42jKh5YlM8KJD4,45000,4
0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,6ZOcbKub95XSDESsKKuH41,spotify:track:6ZOcbKub95XSDESsKKuH41,https://api.spotify.com/v1/tracks/6ZOcbKub95XSDESsKKuH41,https://api.spotify.com/v1/audio-analysis/6ZOcbKub95XSDESsKKuH41,224997,4
0.364,0.515,4,-5.643,1,0.0297,0.814,1.84e-06,0.134,0.277,89.737,audio_features,0UjtkXe54YuY5SMwXYjkvq,spotify:track:0UjtkXe54YuY5SMwXYjkvq,https://api.spotify.com/v1/tracks/0UjtkXe54YuY5SMwXYjkvq,https://api.spotify.com/v1/audio-analysis/0UjtkXe54YuY5SMwXYjkvq,264160,4
0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,audio_features,6CN3e26iQSj1N5lomh0mfO,spotify:track:6CN3e26iQSj1N5lomh0mfO,https://api.spotify.com/v1/tracks/6CN3e26iQSj1N5lomh0mfO,https://api.spotify.com/v1/audio-analysis/6CN3e26iQSj1N5lomh0mfO,296880,4
0.754,0.549,0,-6.932,1,0.0399,0.477,0.0,0.0915,0.803,90.654,audio_features,7CaC5VWzW0iojBLEJtbiUT,spotify:track:7CaC5VWzW0iojBLEJtbiUT,https://api.spotify.com/v1/tracks/7CaC5VWzW0iojBLEJtbiUT,https://api.spotify.com/v1/audio-analysis/7CaC5VWzW0iojBLEJtbiUT,180573,4
0.757,0.832,4,-3.674,0,0.229,0.127,0.0,0.167,0.53,180.05,audio_features,2fOjendzUzepHwR9QrVyYF,spotify:track:2fOjendzUzepHwR9QrVyYF,https://api.spotify.com/v1/tracks/2fOjendzUzepHwR9QrVyYF,https://api.spotify.com/v1/audio-analysis/2fOjendzUzepHwR9QrVyYF,182400,4
0.765,0.671,9,-5.249,0,0.278,0.344,0.0,0.0506,0.798,84.5,audio_features,63BcfK6YAzJYeISaTPr6IO,spotify:track:63BcfK6YAzJYeISaTPr6IO,https://api.spotify.com/v1/tracks/63BcfK6YAzJYeISaTPr6IO,https://api.spotify.com/v1/audio-analysis/63BcfK6YAzJYeISaTPr6IO,249867,4
0.841,0.552,8,-6.428,1,0.131,0.0856,4.45e-06,0.281,0.867,79.998,audio_features,6gI7UZyH9wwAaRfcF070Hz,spotify:track:6gI7UZyH9wwAaRfcF070Hz,https://api.spotify.com/v1/tracks/6gI7UZyH9wwAaRfcF070Hz,https://api.spotify.com/v1/audio-analysis/6gI7UZyH9wwAaRfcF070Hz,229012,4
0.469,0.709,7,-8.214,1,0.0473,0.171,0.0,0.357,0.895,98.943,audio_features,6YjYsRwd0NVAED0Hps29Gk,spotify:track:6YjYsRwd0NVAED0Hps29Gk,https://api.spotify.com/v1/tracks/6YjYsRwd0NVAED0Hps29Gk,https://api.spotify.com/v1/audio-analysis/6YjYsRwd0NVAED0Hps29Gk,562000,4
0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,audio_features,5vGLcdRuSbUhD8ScwsGSdA,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/tracks/5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/audio-analysis/5vGLcdRuSbUhD8ScwsGSdA,123263,4
0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,audio_features,3BhjbaGeI7E0CiIjctfdD3,spotify:track:3BhjbaGeI7E0CiIjctfdD3,https://api.spotify.com/v1/tracks/3BhjbaGeI7E0CiIjctfdD3,https://api.spotify.com/v1/audio-analysis/3BhjbaGeI7E0CiIjctfdD3,187711,4
0.686,0.714,10,-5.918,1,0.0323,0.118,0.000122,0.327,0.571,101.99,audio_features,4nCYNkzma1BxswQnXQWS23,spotify:track:4nCYNkzma1BxswQnXQWS23,https://api.spotify.com/v1/tracks/4nCYNkzma1BxswQnXQWS23,https://api.spotify.com/v1/audio-analysis/4nCYNkzma1BxswQnXQWS23,208493,4
